ID	PRIMER	ERROR
ERR346600.11605|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11597|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11612|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11609|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11610|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11616|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11606|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11614|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11618|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.050000000000000044
ERR346600.11613|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11615|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11611|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11620|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11619|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.6
ERR346600.11622|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11626|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11625|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11628|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11624|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11617|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11627|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11630|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11623|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11633|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11631|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11634|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11629|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11636|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11635|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11641|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11637|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11632|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11643|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11640|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11639|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11647|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11638|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11646|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11651|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11645|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11648|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11650|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11654|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11653|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11644|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11649|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11657|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11652|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11655|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11658|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11661|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.050000000000000044
ERR346600.11656|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11662|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11642|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.050000000000000044
ERR346600.11659|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11664|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11666|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11663|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11669|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11660|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11668|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11670|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11667|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11672|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11665|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11671|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11674|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11676|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11673|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11675|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11678|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11680|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11679|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.30000000000000004
ERR346600.11681|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11677|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11683|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11682|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11684|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11688|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11685|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11687|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11686|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11693|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11689|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11697|SEQORIENT=F|PRIMER=IgH-fw15	IgG	0.0
ERR346600.11691|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11699|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.11694|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11690|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11692|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11705|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11700|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11704|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11696|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11701|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11709|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11710|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11706|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11702|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11703|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.65
ERR346600.11711|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11712|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11715|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11708|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11698|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.050000000000000044
ERR346600.11716|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.050000000000000044
ERR346600.11713|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11724|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11707|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11722|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11714|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11726|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.25
ERR346600.11720|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11718|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11721|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.050000000000000044
ERR346600.11719|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.15000000000000002
ERR346600.11723|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11733|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11730|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.050000000000000044
ERR346600.11725|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11728|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11732|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.11727|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11734|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11717|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11736|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11739|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11738|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11731|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11742|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11735|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11729|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11740|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11745|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11747|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.050000000000000044
ERR346600.11743|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11753|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11737|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11741|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11746|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11751|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11744|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11752|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11756|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.050000000000000044
ERR346600.11754|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11750|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11748|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11757|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11760|SEQORIENT=F|PRIMER=IgH-fw15	IgG	0.0
ERR346600.11749|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11761|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.6
ERR346600.11762|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11755|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11758|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11765|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11759|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11767|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11764|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11768|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11774|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11770|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11766|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11772|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11769|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11771|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11763|SEQORIENT=F|PRIMER=IgH-fw13	IgG	0.0
ERR346600.11776|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11777|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11778|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11782|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11781|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.25
ERR346600.11780|SEQORIENT=F|PRIMER=IgH-fw15	IgG	0.0
ERR346600.11773|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11783|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11787|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.5
ERR346600.11775|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11785|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11784|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11786|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11793|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11791|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11789|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11788|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11794|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11792|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11795|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11790|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11796|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11799|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11797|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11801|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11798|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11779|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11807|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11811|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11800|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11809|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.050000000000000044
ERR346600.11808|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.09999999999999998
ERR346600.11810|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11805|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11812|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11813|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11814|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11816|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11803|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11802|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11804|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11806|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11815|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11819|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11817|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11818|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11825|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11826|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11827|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11820|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11823|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11821|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11828|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11829|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11830|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11824|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11822|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.050000000000000044
ERR346600.11836|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11831|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11835|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11832|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11833|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11837|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11838|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.050000000000000044
ERR346600.11834|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11844|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11842|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11840|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11839|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11843|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11841|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11846|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11847|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11848|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11849|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11854|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11855|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11845|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11851|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11856|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11859|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11853|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.11862|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11861|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11866|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11864|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.050000000000000044
ERR346600.11870|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11867|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11869|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.11863|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11873|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11872|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11857|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11865|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11868|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11871|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11874|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11877|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11875|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11879|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11876|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11880|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11883|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11858|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11878|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11882|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11881|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11884|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11890|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11887|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11891|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11893|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11886|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11892|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.11894|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.11889|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11885|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11899|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.30000000000000004
ERR346600.11898|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11896|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11900|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11895|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11901|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11905|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11907|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11904|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11903|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11902|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11908|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11909|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11906|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11917|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11911|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11916|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11912|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11913|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11915|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.55
ERR346600.11918|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11921|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11910|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11925|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.11914|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11923|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11924|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11922|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.11919|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11928|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11935|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11929|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11926|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.11931|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11920|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11936|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11927|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11930|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11940|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.11939|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11938|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11937|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11941|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11947|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11943|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.11933|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.19999999999999996
ERR346600.11945|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11944|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.11950|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.11932|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.11951|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.11949|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.11952|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.11954|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.11953|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
